ad_id,type,price,area,bedrooms,bathrooms,level,furnished,rent,city,region
Ad id 194195502,gxsoha,3450000.0,310.0,4,4,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194187946,dsduwphqw,632000.0,172.0,3,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194182162,dsduwphqw,985000.0,146.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194046482,dsduwphqw,2350000.0,235.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192601365,dsduwphqw,1350000.0,135.0,2,1,10+,no,no,gdndkold,pdqvxud
Ad id 192300329,shqwkrxvh,2371500.0,146.0,2,3,highest,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 173216532,dsduwphqw,600000.0,125.0,3,1,7,no,no,dohadqguld,djdpl
Ad id 194300104,dsduwphqw,1850000.0,140.0,3,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194300087,dsduwphqw,3300000.0,180.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194300077,dsduwphqw,2150000.0,230.0,3,3,10+,no,no,jlcd,prkdqghvvlq
Ad id 194270198,dsduwphqw,30300.0,100.0,3,1,10+,no,no,fdlur,gdu do-vdoddp
Ad id 194226835,gxsoha,1500000.0,400.0,5,4,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194300034,gxsoha,4850000.0,450.0,3,3,ground,yes,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194300016,dsduwphqw,380000.0,160.0,3,3,2,yes,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194300008,dsduwphqw,2352625.0,147.0,3,2,4,no,no,fdlur,qhz fdslwdo flwb
Ad id 194300006,dsduwphqw,4200000.0,200.0,4,3,5,no,no,fdlur,pdglqdwb
Ad id 194299991,dsduwphqw,1000000.0,120.0,2,2,8,no,no,fdlur,cdkudd do pddgl
Ad id 194299989,dsduwphqw,1300000.0,160.0,3,2,1,no,no,jlcd,prkdqghvvlq
Ad id 194299979,dsduwphqw,3000000.0,176.0,3,3,1,no,no,fdlur,pdglqdwb
Ad id 194299972,dsduwphqw,5910000.0,137.0,2,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194298774,dsduwphqw,648000.0,81.0,2,1,7,no,no,fdlur,qhz fdslwdo flwb
Ad id 194299961,gxsoha,750000.0,240.0,4,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299959,dsduwphqw,1750000.0,89.0,2,2,4,no,no,fdlur,pdglqdwb
Ad id 194299955,dsduwphqw,500000.0,135.0,2,1,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194219951,dsduwphqw,2750.0,125.0,3,1,4,no,yes,dohadqguld,djdpl
Ad id 194219901,dsduwphqw,8500.0,96.0,2,2,5,yes,yes,fdlur,pdglqdwb
Ad id 194219788,dsduwphqw,8000.0,140.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194219739,gxsoha,8000.0,85.0,2,1,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194219731,dsduwphqw,6000.0,6.0,3,1,3,no,yes,fdlur,pdglqdwb
Ad id 194219718,dsduwphqw,5500.0,120.0,2,1,ground,no,yes,fdlur,uhkde flwb
Ad id 194219711,dsduwphqw,2500.0,100.0,2,1,3,no,yes,jlcd,kdudp
Ad id 194219702,dsduwphqw,11000.0,90.0,2,1,3,yes,yes,fdlur,uhkde flwb
Ad id 194219664,dsduwphqw,22000.0,150.0,2,3,5,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194219629,dsduwphqw,22000.0,150.0,3,2,5,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194161151,dsduwphqw,6500.0,70.0,3,1,1,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194219503,dsduwphqw,8500.0,200.0,3,2,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194219475,dsduwphqw,4500.0,145.0,3,1,5,no,yes,dohadqguld,djdpl
Ad id 194219448,dsduwphqw,9000.0,119.0,3,3,ground,no,yes,fdlur,uhkde flwb
Ad id 193249235,dsduwphqw,600.0,180.0,3,2,10+,yes,yes,dohadqguld,pldpl
Ad id 194219370,dsduwphqw,5000.0,110.0,2,1,3,yes,yes,fdlur,qdvu flwb
Ad id 194219270,vwxglr,6500.0,120.0,2,2,ground,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 190696344,dsduwphqw,600.0,150.0,3,2,10,yes,yes,dohadqguld,pldpl
Ad id 193959215,gxsoha,25000.0,330.0,3,3,2,no,yes,jlcd,6wk ri rfwrehu
Ad id 193512192,dsduwphqw,20000.0,207.0,3,3,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194219155,vwxglr,800.0,67.0,1,1,1,no,yes,uhg vhd,vdko kdvkhhvk
Ad id 194219047,dsduwphqw,13000.0,200.0,4,2,1,no,yes,jlcd,grnnl
Ad id 194219033,dsduwphqw,5500.0,180.0,2,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 191735656,dsduwphqw,5000.0,100.0,2,1,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194218949,dsduwphqw,7500.0,131.0,3,2,5,no,yes,fdlur,uhkde flwb
Ad id 194218921,dsduwphqw,15000.0,175.0,3,3,1,yes,yes,fdlur,pdglqdwb
Ad id 194218883,dsduwphqw,12000.0,120.0,2,1,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194218852,dsduwphqw,7500.0,130.0,2,2,7,yes,yes,fdlur,qdvu flwb
Ad id 194184721,dsduwphqw,4500.0,180.0,3,2,2,no,yes,fdlur,prndwwdp
Ad id 193981021,dsduwphqw,17000.0,175.0,3,3,6,yes,yes,fdlur,pdglqdwb
Ad id 194218734,dsduwphqw,12000.0,200.0,3,2,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194218619,dsduwphqw,11000.0,220.0,4,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194167800,dsduwphqw,15000.0,140.0,2,3,4,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194218566,dsduwphqw,14000.0,180.0,3,1,1,no,yes,fdlur,kholrsrolv
Ad id 194218558,dsduwphqw,8000.0,170.0,2,2,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 194218537,dsduwphqw,12000.0,200.0,3,2,5,no,yes,fdlur,kholrsrolv
Ad id 194218474,dsduwphqw,6300.0,170.0,3,2,8,no,yes,fdlur,qdvu flwb
Ad id 194218485,dsduwphqw,10000.0,130.0,2,2,ground,no,yes,fdlur,kholrsrolv
Ad id 194218294,dsduwphqw,5500.0,96.0,2,2,5,no,yes,fdlur,pdglqdwb
Ad id 194218258,dsduwphqw,4500.0,84.0,2,1,1,no,yes,fdlur,pdglqdwb
Ad id 194218253,dsduwphqw,17000.0,220.0,4,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194139622,dsduwphqw,7500.0,83.0,2,1,2,yes,yes,fdlur,prndwwdp
Ad id 194299952,dsduwphqw,1530000.0,180.0,3,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194299937,dsduwphqw,1200000.0,200.0,3,2,ground,no,no,fdlur,vkrurxn flwb
Ad id 194299858,dsduwphqw,250000.0,150.0,3,2,ground,no,no,fdlur,vkrurxn flwb
Ad id 192578644,dsduwphqw,2500000.0,235.0,3,3,4,no,no,jlcd,prkdqghvvlq
Ad id 178665604,dsduwphqw,250000.0,115.0,2,2,ground,no,no,fdlur,qhz fdslwdo flwb
Ad id 142478392,gxsoha,1000000.0,255.0,4,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 142057383,dsduwphqw,1838000.0,175.0,3,3,3,no,no,jlcd,vkhlnk cdbhg
Ad id 194299910,dsduwphqw,1600000.0,102.0,4,1,7,no,no,dohadqguld,vprkd
Ad id 194299909,dsduwphqw,2542000.0,50.0,1,1,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194284209,dsduwphqw,3400000.0,180.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 190320572,dsduwphqw,1837500.0,175.0,3,3,3,no,no,jlcd,vkhlnk cdbhg
Ad id 182476483,dsduwphqw,288000.0,136.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 149047343,dsduwphqw,1425000.0,190.0,3,3,ground,no,no,y,(
Ad id 194299891,dsduwphqw,1300000.0,160.0,3,3,3,no,no,jlcd,vkhlnk cdbhg
Ad id 194299884,dsduwphqw,1600000.0,230.0,3,3,1,no,no,jlcd,vkhlnk cdbhg
Ad id 194299877,gxsoha,5150000.0,278.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299874,dsduwphqw,3300000.0,210.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192475122,dsduwphqw,330000.0,145.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192448505,dsduwphqw,11220588.0,227.0,4,3,1,no,no,jlcd,vkhlnk cdbhg
Ad id 190166624,shqwkrxvh,340000.0,170.0,3,2,ground,no,no,fdlur,uhkde flwb
Ad id 187657894,dsduwphqw,2266000.0,223.0,3,3,2,no,no,jlcd,vkhlnk cdbhg
Ad id 185836281,dsduwphqw,250000.0,139.0,3,2,7,no,no,y,(
Ad id 185072626,dsduwphqw,370000.0,170.0,3,2,3,no,no,fdlur,uhkde flwb
Ad id 182450206,dsduwphqw,1200000.0,216.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 159804728,gxsoha,1200000.0,280.0,4,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 157952634,gxsoha,1000000.0,255.0,4,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194299838,dsduwphqw,2282000.0,218.0,3,3,1,no,no,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 190633323,dsduwphqw,8491911.0,191.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 185841739,dsduwphqw,500000.0,175.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299836,dsduwphqw,1300000.0,175.0,3,3,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194299826,dsduwphqw,4000000.0,155.0,3,3,ground,no,no,fdlur,pdglqdwb
Ad id 194299816,dsduwphqw,30000.0,90.0,2,1,1,no,no,dohadqguld,qdnkhho
Ad id 194299809,vwxglr,400000.0,25.0,1,1,ground,yes,no,jlcd,6wk ri rfwrehu
Ad id 194299754,dsduwphqw,1500000.0,137.0,3,1,3,no,no,jlcd,djrxcd
Ad id 192614959,dsduwphqw,3000000.0,120.0,3,2,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 192383864,dsduwphqw,6917959.0,148.22,2,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 190654650,dsduwphqw,277000.0,160.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 186047308,gxsoha,380000.0,177.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 185073121,dsduwphqw,550000.0,155.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299791,dsduwphqw,1300000.0,175.0,3,3,1,no,no,jlcd,6wk ri rfwrehu
Ad id 194299777,gxsoha,6200000.0,245.0,3,3,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 190122448,dsduwphqw,8156514.0,214.0,3,3,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 185191716,dsduwphqw,420000.0,210.0,4,2,ground,no,no,fdlur,uhkde flwb
Ad id 185191476,dsduwphqw,700000.0,220.0,3,2,2,no,no,fdlur,uhkde flwb
Ad id 194218190,dsduwphqw,9500.0,211.0,3,3,4,no,yes,fdlur,pdglqdwb
Ad id 194218172,dsduwphqw,7000.0,180.0,3,2,3,no,yes,fdlur,qdvu flwb
Ad id 194218125,dsduwphqw,2500.0,100.0,2,1,3,no,yes,fdlur,khophbdw ho cdbwrxq
Ad id 194218128,dsduwphqw,3300.0,130.0,3,2,4,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194218091,dsduwphqw,6500.0,200.0,3,2,10+,no,yes,fdlur,qdvu flwb
Ad id 194217987,dsduwphqw,4000.0,120.0,3,1,4,no,yes,fdlur,qdvu flwb
Ad id 194217976,dsduwphqw,3500.0,100.0,2,1,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 193981942,urrp,1100.0,18.0,1,1,2,yes,yes,fdlur,pddgl
Ad id 193357447,dsduwphqw,5000.0,120.0,3,1,4,no,yes,fdlur,qdvu flwb
Ad id 194217941,dsduwphqw,9000.0,162.0,3,3,1,no,yes,fdlur,uhkde flwb
Ad id 194217897,vwxglr,15000.0,110.0,2,2,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 194217853,dsduwphqw,3000.0,130.0,3,2,ground,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194161655,dsduwphqw,1300.0,100.0,3,1,4,no,yes,tdobxeld,nkrvrxv
Ad id 194217814,dsduwphqw,5000.0,150.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194217723,dsduwphqw,12500.0,175.0,3,2,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194215304,dsduwphqw,1000.0,160.0,3,2,1,yes,yes,jlcd,prkdqghvvlq
Ad id 191377236,dsduwphqw,800.0,100.0,2,2,5,yes,yes,dohadqguld,fdps fdhvdu
Ad id 194217720,dsduwphqw,3300.0,140.0,2,2,10,yes,yes,fdlur,qdvu flwb
Ad id 194217697,dsduwphqw,6000.0,82.0,2,1,ground,no,yes,fdlur,pdglqdwb
Ad id 194217600,dsduwphqw,5500.0,82.0,2,1,5,no,yes,fdlur,pdglqdwb
Ad id 194217453,dsduwphqw,5500.0,190.0,3,2,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 192716650,dsduwphqw,1900.0,80.0,2,1,5,yes,yes,jlcd,6wk ri rfwrehu
Ad id 194217422,dsduwphqw,7500.0,180.0,2,1,2,yes,yes,fdlur,kholrsrolv
Ad id 194217351,dsduwphqw,7500.0,120.0,2,1,9,yes,yes,fdlur,qdvu flwb
Ad id 193051403,dsduwphqw,9000.0,180.0,3,1,1,yes,yes,fdlur,qdvu flwb
Ad id 194217120,dsduwphqw,15000.0,250.0,3,2,5,yes,yes,fdlur,qdvu flwb
Ad id 194217069,dsduwphqw,12000.0,145.0,3,2,1,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194217024,dsduwphqw,6500.0,116.0,3,2,3,no,yes,fdlur,pdglqdwb
Ad id 194216957,dsduwphqw,5000.0,120.0,2,1,3,no,yes,fdlur,qdvu flwb
Ad id 194216954,dsduwphqw,6000.0,145.0,2,1,2,yes,yes,fdlur,qdvu flwb
Ad id 194216939,dsduwphqw,15000.0,297.0,3,3,3,no,yes,jlcd,vkhlnk cdbhg
Ad id 194216928,dsduwphqw,40000.0,238.0,3,4,2,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194180601,urrp,400.0,14.0,2,1,4,yes,yes,dvzdq,dvzdq flwb
Ad id 194216847,gxsoha,30000.0,650.0,5,5,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194216828,dsduwphqw,13000.0,134.0,3,2,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194216794,dsduwphqw,12000.0,200.0,3,3,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 194216569,vwxglr,9000.0,100.0,2,1,1,yes,yes,fdlur,pddgl
Ad id 194216561,dsduwphqw,20000.0,194.0,3,3,ground,no,yes,fdlur,uhkde flwb
Ad id 194216558,dsduwphqw,3200.0,130.0,2,1,6,no,yes,jlcd,kdgdbhn do-dkudp
Ad id 194215255,gxsoha,10500.0,450.0,6,3,ground,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194213430,dsduwphqw,8500.0,100.0,2,1,3,no,yes,fdlur,grzqwrzq fdlur
Ad id 194216461,dsduwphqw,6500.0,131.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194216344,dsduwphqw,25000.0,205.0,3,3,2,no,yes,jlcd,vkhlnk cdbhg
Ad id 185183296,dsduwphqw,870000.0,165.0,3,2,4,no,no,y,(
Ad id 194299774,dsduwphqw,2600000.0,131.0,3,2,2,no,no,fdlur,pdglqdwb
Ad id 194299770,dsduwphqw,780000.0,130.0,2,2,7,no,no,fdlur,pddgl
Ad id 194299758,dsduwphqw,960000.0,75.0,2,1,2,no,no,jlcd,vkhlnk cdbhg
Ad id 194299757,dsduwphqw,2800000.0,200.0,4,3,2,no,no,gdplhwwd,qhz gdplhwwd
Ad id 186609489,dsduwphqw,500000.0,145.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 183460600,dsduwphqw,650000.0,170.0,2,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 177810814,dsduwphqw,500000.0,120.0,2,2,3,no,no,y,(
Ad id 194299753,dsduwphqw,2992000.0,150.0,3,2,3,no,no,fdlur,vkhudwrq
Ad id 194299733,dsduwphqw,3050000.0,189.0,3,2,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 194299729,dsduwphqw,4500000.0,150.0,3,3,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 192655687,dsduwphqw,1400000.0,175.0,3,1,7,no,no,gdndkold,pdqvxud
Ad id 190633556,dsduwphqw,6305894.0,278.0,4,3,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 176325345,dsduwphqw,203000.0,139.0,3,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194299715,dsduwphqw,3000000.0,150.0,3,2,3,no,no,fdlur,vkhudwrq
Ad id 194299707,dsduwphqw,1650000.0,160.0,4,1,2,no,no,dohadqguld,vsruwlqj
Ad id 194299698,dsduwphqw,1500000.0,145.0,3,1,7,no,no,dohadqguld,vhbrxi
Ad id 194299693,dsduwphqw,700000.0,72.0,2,1,2,no,no,fdlur,kdgdbhn do-nreed
Ad id 192601474,dsduwphqw,2677000.0,158.0,2,3,ground,no,no,jlcd,6wk ri rfwrehu
Ad id 186226837,dsduwphqw,384000.0,200.0,3,2,4,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299681,dsduwphqw,5250000.0,186.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299667,dsduwphqw,3200000.0,161.0,3,2,1,no,no,fdlur,qhz fdslwdo flwb
Ad id 194006820,dsduwphqw,1650000.0,135.0,3,1,5,no,no,dohadqguld,vlgl jdehu
Ad id 181855215,dsduwphqw,1757500.0,190.0,3,2,3,no,no,gdndkold,pdqvxud
Ad id 194299664,dsduwphqw,950000.0,180.0,3,2,3,no,no,fdlur,vkrurxn flwb
Ad id 194299647,dsduwphqw,1900000.0,183.0,3,3,2,no,no,fdlur,vkrurxn flwb
Ad id 194299645,dsduwphqw,5000000.0,330.0,4,3,2,yes,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194167257,dsduwphqw,1550000.0,135.0,3,2,10+,yes,no,dohadqguld,vded sdvkd
Ad id 192242004,dsduwphqw,7122500.0,385.0,3,3,3,no,no,gdndkold,pdqvxud
Ad id 194299632,dsduwphqw,530000.0,220.0,3,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299629,dsduwphqw,2800000.0,200.0,3,3,ground,no,no,gdplhwwd,qhz gdplhwwd
Ad id 194299615,dsduwphqw,2520000.0,210.0,4,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194291662,dsduwphqw,4000000.0,190.0,3,3,ground,no,no,fdlur,uhkde flwb
Ad id 193989214,dsduwphqw,1947500.0,190.0,3,2,6,no,no,gdndkold,pdqvxud
Ad id 192615581,dsduwphqw,2500000.0,130.0,3,2,2,no,no,jlcd,vkhlnk cdbhg
Ad id 192615278,dsduwphqw,2500000.0,145.0,2,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 190218969,dsduwphqw,337000.0,126.0,2,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299598,dsduwphqw,1500000.0,125.0,3,2,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194299588,dsduwphqw,2600000.0,300.0,4,3,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194299580,dsduwphqw,2558000.0,128.0,2,2,2,no,no,fdlur,qhz fdslwdo flwb
Ad id 194299555,dsduwphqw,1850000.0,108.0,3,2,ground,no,no,fdlur,pdglqdwb
Ad id 194299550,dsduwphqw,3200000.0,115.0,3,3,ground,no,no,fdlur,uhkde flwb
Ad id 194299548,dsduwphqw,2200000.0,220.0,3,3,3,no,no,vkdutld,cdjdclj
Ad id 194216261,dsduwphqw,16000.0,107.0,2,1,1,yes,yes,fdlur,pdglqdwb
Ad id 193936257,dsduwphqw,2800.0,35.0,1,1,3,no,yes,jlcd,djrxcd
Ad id 194216154,gxsoha,30000.0,240.0,3,3,ground,no,yes,jlcd,vkhlnk cdbhg
Ad id 194216109,dsduwphqw,5500.0,150.0,3,2,1,no,yes,jlcd,vkhlnk cdbhg
Ad id 194216070,dsduwphqw,6500.0,99.0,2,1,1,no,yes,fdlur,uhkde flwb
Ad id 194216052,dsduwphqw,7000.0,140.0,3,2,5,no,yes,fdlur,pdglqdwb
Ad id 194215998,dsduwphqw,16000.0,175.0,2,3,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194215976,gxsoha,35000.0,234.0,3,3,ground,yes,yes,jlcd,vkhlnk cdbhg
Ad id 194215900,dsduwphqw,3200.0,200.0,3,2,1,no,yes,jlcd,kdgdbhn 6wk ri rfwrehu
Ad id 194215852,dsduwphqw,5500.0,92.0,2,1,5,no,yes,fdlur,pdglqdwb
Ad id 194054283,dsduwphqw,8000.0,131.0,3,3,3,no,yes,fdlur,uhkde flwb
Ad id 194168992,dsduwphqw,11000.0,180.0,3,3,3,no,yes,fdlur,uhkde flwb
Ad id 194215737,dsduwphqw,250.0,80.0,2,2,1,yes,yes,vrxwk vlqdl,vkdup do-vkhlnk
Ad id 194215651,dsduwphqw,9000.0,171.0,3,3,2,no,yes,fdlur,uhkde flwb
Ad id 194215607,dsduwphqw,5000.0,70.0,2,1,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194215472,dsduwphqw,8000.0,89.0,2,2,2,yes,yes,fdlur,pdglqdwb
Ad id 194215324,dsduwphqw,8000.0,190.0,3,2,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194215296,dsduwphqw,6500.0,160.0,2,1,1,no,yes,fdlur,kholrsrolv
Ad id 194215180,vwxglr,18000.0,60.0,1,1,ground,yes,yes,fdlur,uhkde flwb
Ad id 194215094,gxsoha,3200.0,185.0,3,2,5,no,yes,jkdueld,wdqwd
Ad id 193970769,dsduwphqw,4500.0,136.0,2,1,4,no,yes,fdlur,prndwwdp
Ad id 193073481,dsduwphqw,7000.0,150.0,3,1,2,no,yes,dvbxw,dvbxw flwb
Ad id 194215077,dsduwphqw,45000.0,289.0,4,4,3,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194215076,dsduwphqw,7000.0,140.0,3,2,2,no,yes,fdlur,pdglqdwb
Ad id 194215050,dsduwphqw,13000.0,90.0,2,1,2,yes,yes,fdlur,uhkde flwb
Ad id 194215018,dsduwphqw,7500.0,131.0,3,2,2,no,yes,fdlur,uhkde flwb
Ad id 194214956,dsduwphqw,9000.0,116.0,3,3,ground,no,yes,fdlur,uhkde flwb
Ad id 194214929,dsduwphqw,5500.0,130.0,3,2,1,no,yes,jlcd,vkhlnk cdbhg
Ad id 194214925,dsduwphqw,25000.0,244.0,3,4,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194214799,dsduwphqw,8000.0,200.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194180091,dsduwphqw,750.0,90.0,1,1,3,yes,yes,jlcd,jlcd glvwulfw
Ad id 193892262,gxsoha,30000.0,240.0,3,3,3,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194214708,dsduwphqw,13000.0,250.0,3,3,2,no,yes,fdlur,pddgl
Ad id 191929192,dsduwphqw,20000.0,300.0,4,3,1,yes,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194213683,dsduwphqw,1500.0,65.0,1,1,1,yes,yes,vrxwk vlqdl,vkdup do-vkhlnk
Ad id 194214581,dsduwphqw,9000.0,210.0,3,3,1,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194214524,dsduwphqw,5500.0,170.0,3,2,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194214442,dsduwphqw,9500.0,211.0,3,3,6,no,yes,fdlur,pdglqdwb
Ad id 194214406,dsduwphqw,6500.0,96.0,2,2,5,no,yes,fdlur,pdglqdwb
Ad id 194207973,dsduwphqw,17000.0,107.0,2,1,2,yes,yes,fdlur,pdglqdwb
Ad id 194214295,vwxglr,6000.0,90.0,1,1,2,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194214252,dsduwphqw,4500.0,90.0,2,1,ground,no,yes,fdlur,pddgl
Ad id 194214278,dsduwphqw,9000.0,162.0,3,3,1,no,yes,fdlur,uhkde flwb
Ad id 194214229,vwxglr,10000.0,85.0,1,2,4,no,yes,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299547,vwxglr,2300000.0,88.0,1,1,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299537,gxsoha,650000.0,190.0,3,3,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194079552,dsduwphqw,1748250.0,167.0,2,2,1,no,no,gdndkold,pdqvxud
Ad id 183777375,gxsoha,375000.0,177.0,3,2,ground,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 182731039,dsduwphqw,290000.0,180.0,3,2,1,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299520,dsduwphqw,7400000.0,278.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299499,dsduwphqw,5500000.0,370.0,5,4,2,no,no,fdlur,vkhudwrq
Ad id 194299495,dsduwphqw,3200000.0,117.0,3,2,ground,no,no,fdlur,uhkde flwb
Ad id 194299494,dsduwphqw,2150000.0,145.0,3,2,10+,no,no,dohadqguld,vsruwlqj
Ad id 194299472,dsduwphqw,2800000.0,190.0,3,3,2,no,no,gdplhwwd,qhz gdplhwwd
Ad id 194299468,dsduwphqw,400000.0,166.0,3,2,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299466,gxsoha,5500000.0,235.0,3,4,3,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299457,dsduwphqw,7400000.0,278.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299448,dsduwphqw,275000.0,135.0,2,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299443,dsduwphqw,1850000.0,90.0,2,1,1,no,no,fdlur,uhkde flwb
Ad id 194299442,dsduwphqw,1500000.0,140.0,4,2,1,no,no,dohadqguld,vsruwlqj
Ad id 194299439,dsduwphqw,926000.0,125.0,2,2,2,no,no,fdlur,qhz fdlur - ho wdjdprd
Ad id 194299436,dsduwphqw,4811000.0,135.0,2,2,2,no,no,jlcd,6wk ri rfwrehu
Ad id 194299434,dsduwphqw,2600000.0,225.0,3,3,ground,no,no,jlcd,vkhlnk cdbhg
Ad id 194063463,dsduwphqw,5020121.0,190.0,3,3,2,no,no,fdlur,qhz fdlur - ho wdjdprd
